ticket_id,airline_name_id,airline_name,flight_number_id,flight_number,class_id,class,price_id,price
34455,5,Indigo,1531,6E-183,1,Economy,4441,5068
34456,5,Indigo,1534,6E-2685,1,Economy,2412,5095
34457,6,Air_India,1456,AI-569,1,Economy,9647,5207
34458,6,Air_India,1445,AI-430,1,Economy,1142,5623
34459,6,Air_India,1448,AI-440,1,Economy,1142,5623
34460,5,Indigo,1466,6E-6113,1,Economy,2384,5643
34461,6,Air_India,1456,AI-569,1,Economy,9648,5736
34462,5,Indigo,1235,6E-321,1,Economy,1324,5777
34463,5,Indigo,1455,6E-515,1,Economy,2,5956
34464,5,Indigo,1464,6E-6567,1,Economy,2,5956
34465,6,Air_India,1432,AI-538,1,Economy,4679,6043
34466,6,Air_India,1445,AI-430,1,Economy,3996,6044
34467,5,Indigo,1428,6E-847,1,Economy,2038,6412
34468,3,Vistara,1431,UK-838,1,Economy,9649,6672
34469,3,Vistara,1438,UK-832,1,Economy,9649,6672
34470,5,Indigo,1282,6E-269,1,Economy,7480,6465
34471,3,Vistara,1438,UK-832,1,Economy,9650,6882
34472,3,Vistara,1431,UK-838,1,Economy,9650,6882
34473,6,Air_India,1448,AI-440,1,Economy,2128,6569
34474,6,Air_India,1445,AI-430,1,Economy,2128,6569
34475,5,Indigo,738,6E-6326,1,Economy,9510,6722
34476,5,Indigo,1537,6E-6213,1,Economy,1894,6775
34477,5,Indigo,1282,6E-269,1,Economy,9525,6869
34478,4,GO_FIRST,1471,G8-304,1,Economy,7638,6985
34479,5,Indigo,1444,6E-6006,1,Economy,5360,7050
34480,5,Indigo,1461,6E-796,1,Economy,5843,7316
34481,3,Vistara,1462,UK-826,1,Economy,9651,7764
34482,3,Vistara,1438,UK-832,1,Economy,9652,7932
34483,3,Vistara,1462,UK-826,1,Economy,3463,9026
34484,5,Indigo,1497,6E-126,1,Economy,5682,8696
34485,3,Vistara,1458,UK-822,1,Economy,9653,9236
34486,3,Vistara,1462,UK-826,1,Economy,9654,9426
34487,3,Vistara,1458,UK-822,1,Economy,9654,9426
34488,5,Indigo,1423,6E-2752,1,Economy,9655,9207
34489,5,Indigo,1498,6E-5367,1,Economy,8979,9610
34490,6,Air_India,1445,AI-430,1,Economy,5204,9677
34491,6,Air_India,1448,AI-440,1,Economy,8757,9767
34492,3,Vistara,1438,UK-832,1,Economy,5181,10202
34493,3,Vistara,1459,UK-824,1,Economy,9656,10739
34494,5,Indigo,1497,6E-126,1,Economy,78,10523
34495,3,Vistara,1459,UK-824,1,Economy,3949,11002
34496,3,Vistara,1458,UK-822,1,Economy,9657,12346
34497,3,Vistara,1458,UK-822,1,Economy,8833,14702
34498,3,Vistara,1462,UK-826,1,Economy,9658,15002
34499,3,Vistara,1459,UK-824,1,Economy,934,18660
34500,5,Indigo,1467,6E-6217,1,Economy,9659,3365
34501,5,Indigo,1481,6E-156,1,Economy,9628,3890
34502,5,Indigo,1466,6E-6113,1,Economy,7740,4541
34503,5,Indigo,1428,6E-847,1,Economy,7740,4541
34504,5,Indigo,1429,6E-605,1,Economy,7740,4541
34505,1,SpiceJet,1399,SG-731,1,Economy,3591,4620
34506,6,Air_India,1432,AI-538,1,Economy,4684,4363
34507,6,Air_India,1445,AI-430,1,Economy,404,4678
34508,6,Air_India,1448,AI-440,1,Economy,404,4678
34509,5,Indigo,1450,6E-495,1,Economy,5183,4885
34510,5,Indigo,1529,6E-6016,1,Economy,4205,4963
34511,5,Indigo,1503,6E-6111,1,Economy,3189,5042
34512,5,Indigo,1455,6E-515,1,Economy,3189,5042
34513,5,Indigo,1444,6E-6006,1,Economy,3189,5042
34514,5,Indigo,1440,6E-2062,1,Economy,3189,5042
34515,5,Indigo,1464,6E-6567,1,Economy,3189,5042
34516,6,Air_India,1448,AI-440,1,Economy,1137,5099
34517,6,Air_India,1432,AI-538,1,Economy,3441,5309
34518,5,Indigo,1439,6E-5038,1,Economy,2899,5499
34519,3,Vistara,1436,UK-836,1,Economy,9633,5937
34520,3,Vistara,1438,UK-832,1,Economy,9633,5937
34521,6,Air_India,1445,AI-430,1,Economy,1322,5624
34522,6,Air_India,1448,AI-440,1,Economy,1322,5624
34523,6,Air_India,1449,AI-672,1,Economy,6371,5627
34524,3,Vistara,1436,UK-836,1,Economy,9634,6147
34525,3,Vistara,1438,UK-832,1,Economy,9634,6147
34526,6,Air_India,1432,AI-538,1,Economy,3548,5978
34527,6,Air_India,1449,AI-672,1,Economy,1839,6156
34528,5,Indigo,1498,6E-5367,1,Economy,2038,6412
34529,5,Indigo,1535,6E-502,1,Economy,2038,6412
34530,5,Indigo,1501,6E-5394,1,Economy,2038,6412
34531,6,Air_India,1447,AI-9894,1,Economy,3178,6450
34532,6,Air_India,1425,AI-539,1,Economy,1327,6463
34533,6,Air_India,1449,AI-672,1,Economy,447,6662
34534,3,Vistara,1462,UK-826,1,Economy,2360,7081
34535,3,Vistara,1458,UK-822,1,Economy,2360,7081
34536,3,Vistara,1463,UK-828,1,Economy,2360,7081
34537,3,Vistara,1459,UK-824,1,Economy,2360,7081
34538,5,Indigo,1497,6E-126,1,Economy,9525,6869
34539,6,Air_India,1448,AI-440,1,Economy,867,6937
34540,6,Air_India,1425,AI-539,1,Economy,1175,7409
34541,3,Vistara,1458,UK-822,1,Economy,9651,7764
34542,3,Vistara,1463,UK-828,1,Economy,9651,7764
34543,6,Air_India,1445,AI-430,1,Economy,1098,7472
34544,6,Air_India,1448,AI-440,1,Economy,1098,7472
34545,6,Air_India,1425,AI-539,1,Economy,7683,8078
34546,3,Vistara,1458,UK-822,1,Economy,7887,8816
34547,5,Indigo,1504,6E-929,1,Economy,8980,9715
34548,4,GO_FIRST,778,G8-305,1,Economy,4907,9798
34549,4,GO_FIRST,1476,G8-451,1,Economy,9660,10738
34550,3,Vistara,1462,UK-826,1,Economy,9661,15017
34551,3,Vistara,1458,UK-822,1,Economy,9661,15017
34552,3,Vistara,1459,UK-824,1,Economy,3718,16917
34553,3,Vistara,1462,UK-826,1,Economy,3718,16917
34554,2,AirAsia,1475,I5-1727,1,Economy,9626,2361
34555,5,Indigo,1465,6E-193,1,Economy,9627,3407
34556,1,SpiceJet,1427,SG-4010,1,Economy,3033,4547
34557,5,Indigo,1478,6E-562,1,Economy,3189,5042
34558,5,Indigo,1511,6E-5325,1,Economy,3189,5042
34559,5,Indigo,1423,6E-2752,1,Economy,3189,5042
34560,6,Air_India,1448,AI-440,1,Economy,2319,5098
34561,6,Air_India,1456,AI-569,1,Economy,9662,5159
34562,5,Indigo,1538,6E-244,1,Economy,9663,5551
34563,6,Air_India,1425,AI-539,1,Economy,1142,5623
34564,6,Air_India,1456,AI-569,1,Economy,5511,5665
34565,3,Vistara,1436,UK-836,1,Economy,9649,6672
34566,5,Indigo,1497,6E-126,1,Economy,2038,6412
34567,3,Vistara,1436,UK-836,1,Economy,9650,6882
34568,6,Air_India,1425,AI-539,1,Economy,2128,6569
34569,3,Vistara,1459,UK-824,1,Economy,9664,7659
34570,2,AirAsia,1111,I5-319,1,Economy,7681,7456
34571,3,Vistara,1459,UK-824,1,Economy,9665,8079
34572,3,Vistara,1463,UK-828,1,Economy,7887,8816
34573,3,Vistara,1462,UK-826,1,Economy,9666,16787
34574,3,Vistara,1458,UK-822,1,Economy,9666,16787
34575,3,Vistara,1462,UK-826,1,Economy,5715,18387
34576,3,Vistara,1459,UK-824,1,Economy,9667,18702
34577,5,Indigo,1444,6E-6006,1,Economy,9632,4228
34578,6,Air_India,1425,AI-539,1,Economy,404,4678
34579,6,Air_India,1432,AI-538,1,Economy,4290,4784
34580,5,Indigo,1467,6E-6217,1,Economy,4643,4922
34581,5,Indigo,1481,6E-156,1,Economy,4643,4922
34582,5,Indigo,1531,6E-183,1,Economy,4205,4963
34583,5,Indigo,1282,6E-269,1,Economy,3189,5042
34584,5,Indigo,1235,6E-321,1,Economy,4441,5068
34585,6,Air_India,1425,AI-539,1,Economy,1322,5624
34586,6,Air_India,1449,AI-672,1,Economy,9648,5736
34587,3,Vistara,1457,UK-834,1,Economy,3055,6353
34588,6,Air_India,1456,AI-569,1,Economy,4037,6085
34589,3,Vistara,1457,UK-834,1,Economy,4330,6563
34590,6,Air_India,1425,AI-539,1,Economy,3261,6293
34591,6,Air_India,1445,AI-430,1,Economy,3261,6293
34592,5,Indigo,1480,6E-917,1,Economy,9525,6869
34593,5,Indigo,1504,6E-929,1,Economy,585,7069
34594,3,Vistara,1462,UK-826,1,Economy,9664,7659
34595,5,Indigo,1503,6E-6111,1,Economy,5264,7462
34596,5,Indigo,1501,6E-5394,1,Economy,5264,7462
34597,6,Air_India,1432,AI-538,1,Economy,6268,7701
34598,6,Air_India,1425,AI-539,1,Economy,588,8016
34599,6,Air_India,1445,AI-430,1,Economy,588,8016
34600,3,Vistara,1462,UK-826,1,Economy,2423,8709
34601,3,Vistara,1462,UK-826,1,Economy,9668,9131
34602,3,Vistara,1462,UK-826,1,Economy,9398,9531
34603,4,GO_FIRST,778,G8-305,1,Economy,9669,12629
34604,3,Vistara,1458,UK-822,1,Economy,9658,15002
34605,3,Vistara,1462,UK-826,1,Economy,8328,15317
34606,3,Vistara,1459,UK-824,1,Economy,9141,16602
34607,5,Indigo,1478,6E-562,1,Economy,9670,3325
34608,5,Indigo,1444,6E-6006,1,Economy,9670,3325
34609,6,Air_India,1447,AI-9894,1,Economy,5082,4298
34610,6,Air_India,1445,AI-430,1,Economy,4684,4363
34611,6,Air_India,1445,AI-430,1,Economy,4290,4784
34612,5,Indigo,1497,6E-126,1,Economy,3189,5042
34613,5,Indigo,1498,6E-5367,1,Economy,3189,5042
34614,5,Indigo,1538,6E-244,1,Economy,2412,5095
34615,6,Air_India,1449,AI-672,1,Economy,9662,5159
34616,6,Air_India,1445,AI-430,1,Economy,3441,5309
34617,6,Air_India,1448,AI-440,1,Economy,2032,5519
34618,5,Indigo,1235,6E-321,1,Economy,4124,5567
34619,6,Air_India,1449,AI-672,1,Economy,5511,5665
34620,6,Air_India,1445,AI-430,1,Economy,3548,5978
34621,5,Indigo,1282,6E-269,1,Economy,7001,7326
34622,3,Vistara,1459,UK-824,1,Economy,9651,7764
34623,3,Vistara,1462,UK-826,1,Economy,9141,16602
34624,5,Indigo,1450,6E-495,1,Economy,5900,4477
34625,5,Indigo,1537,6E-6213,1,Economy,2073,4708
34626,5,Indigo,1480,6E-917,1,Economy,3189,5042
34627,5,Indigo,1439,6E-5038,1,Economy,3189,5042
34628,5,Indigo,1497,6E-126,1,Economy,2,5956
34629,6,Air_India,1447,AI-9894,1,Economy,1659,6030
34630,6,Air_India,1445,AI-430,1,Economy,3628,6307
34631,6,Air_India,1448,AI-440,1,Economy,1170,6464
34632,6,Air_India,1448,AI-440,1,Economy,9637,6989
34633,6,Air_India,1432,AI-538,1,Economy,4412,7042
34634,5,Indigo,1504,6E-929,1,Economy,7001,7326
34635,6,Air_India,1425,AI-539,1,Economy,4425,7357
34636,5,Indigo,1498,6E-5367,1,Economy,9671,7641
34637,5,Indigo,1542,6E-561,1,Economy,281,7783
34638,5,Indigo,1503,6E-6111,1,Economy,2467,8512
34639,5,Indigo,1501,6E-5394,1,Economy,5682,8696
34640,6,Air_India,1447,AI-9894,1,Economy,6338,8844
34641,3,Vistara,1459,UK-824,1,Economy,5715,18387
34642,5,Indigo,1481,6E-156,1,Economy,9659,3365
34643,5,Indigo,1282,6E-269,1,Economy,2412,5095
34644,5,Indigo,1478,6E-562,1,Economy,1606,5260
34645,5,Indigo,1437,6E-591,1,Economy,9663,5551
34646,6,Air_India,1432,AI-538,1,Economy,1142,5623
34647,6,Air_India,1432,AI-538,1,Economy,2128,6569
34648,5,Indigo,1433,6E-5002,1,Economy,1931,6650
34649,5,Indigo,1464,6E-6567,1,Economy,7949,6747
34650,5,Indigo,1450,6E-495,1,Economy,9525,6869
34651,5,Indigo,1433,6E-5002,1,Economy,1766,7031
34652,5,Indigo,1439,6E-5038,1,Economy,2484,7653
34653,6,Air_India,1448,AI-440,1,Economy,3585,7777
34654,4,GO_FIRST,778,G8-305,1,Economy,3631,9168
34655,3,Vistara,1436,UK-836,1,Economy,7846,11803
34656,3,Vistara,1459,UK-824,1,Economy,9672,19122
34657,3,Vistara,1462,UK-826,1,Economy,9672,19122
34658,4,GO_FIRST,1359,G8-505,1,Economy,4282,3334
34659,5,Indigo,1235,6E-321,1,Economy,4289,4656
34660,6,Air_India,1432,AI-538,1,Economy,2319,5098
34661,6,Air_India,1432,AI-538,1,Economy,2032,5519
34662,5,Indigo,1529,6E-6016,1,Economy,1324,5777
34663,5,Indigo,1461,6E-796,1,Economy,2,5956
34664,5,Indigo,1282,6E-269,1,Economy,439,6008
34665,6,Air_India,1425,AI-539,1,Economy,4679,6043
34666,6,Air_India,1432,AI-538,1,Economy,3996,6044
34667,5,Indigo,1497,6E-126,1,Economy,7001,7326
34668,6,Air_India,1432,AI-538,1,Economy,4425,7357
34669,5,Indigo,1423,6E-2752,1,Economy,2484,7653
34670,5,Indigo,1497,6E-126,1,Economy,281,7783
34671,5,Indigo,1497,6E-126,1,Economy,7225,8239
34672,6,Air_India,1448,AI-440,1,Economy,1372,8421
34673,3,Vistara,1458,UK-822,1,Economy,8328,15317
34674,3,Vistara,1459,UK-824,1,Economy,301,18975
34675,5,Indigo,1444,6E-6006,1,Economy,3238,3745
34676,6,Air_India,1449,AI-672,1,Economy,9673,4865
34677,5,Indigo,1504,6E-929,1,Economy,3189,5042
34678,5,Indigo,1501,6E-5394,1,Economy,3189,5042
34679,6,Air_India,1425,AI-539,1,Economy,2319,5098
34680,6,Air_India,1449,AI-672,1,Economy,9647,5207
34681,6,Air_India,1425,AI-539,1,Economy,3996,6044
34682,5,Indigo,1542,6E-561,1,Economy,2038,6412
34683,5,Indigo,1464,6E-6567,1,Economy,9674,6687
34684,5,Indigo,1511,6E-5325,1,Economy,585,7069
34685,5,Indigo,1498,6E-5367,1,Economy,585,7069
34686,3,Vistara,1459,UK-824,1,Economy,9658,15002
34687,5,Indigo,1450,6E-495,1,Economy,2098,3994
34688,5,Indigo,1478,6E-562,1,Economy,9632,4228
34689,6,Air_India,1448,AI-440,1,Economy,4684,4363
34690,6,Air_India,1425,AI-539,1,Economy,4684,4363
34691,5,Indigo,1468,6E-489,1,Economy,7740,4541
34692,6,Air_India,1449,AI-672,1,Economy,6691,4629
34693,6,Air_India,1456,AI-569,1,Economy,6691,4629
34694,6,Air_India,1425,AI-539,1,Economy,4290,4784
34695,6,Air_India,1448,AI-440,1,Economy,4290,4784
34696,5,Indigo,1282,6E-269,1,Economy,5809,4814
34697,6,Air_India,1448,AI-440,1,Economy,3441,5309
34698,3,Vistara,1457,UK-834,1,Economy,3246,5975
34699,6,Air_India,1432,AI-538,1,Economy,3628,6307
34700,6,Air_India,1425,AI-539,1,Economy,3628,6307
34701,6,Air_India,1445,AI-430,1,Economy,9209,7157
34702,6,Air_India,1448,AI-440,1,Economy,9209,7157
34703,5,Indigo,1282,6E-269,1,Economy,5900,4477
34704,5,Indigo,1430,6E-6137,1,Economy,7740,4541
34705,5,Indigo,1235,6E-321,1,Economy,4205,4963
34706,6,Air_India,1425,AI-539,1,Economy,1137,5099
34707,5,Indigo,1503,6E-6111,1,Economy,2899,5499
34708,6,Air_India,1448,AI-440,1,Economy,4412,7042
34709,4,GO_FIRST,778,G8-305,1,Economy,5597,9717
34710,6,Air_India,1425,AI-539,1,Economy,3441,5309
34711,5,Indigo,1497,6E-126,1,Economy,2899,5499
34712,3,Vistara,1459,UK-824,1,Economy,5472,7396
34713,5,Indigo,1534,6E-2685,1,Economy,7001,7326
34714,3,Vistara,1462,UK-826,1,Economy,9675,16487
34715,3,Vistara,1458,UK-822,1,Economy,9675,16487
34716,5,Indigo,1282,6E-269,1,Economy,9632,4228
34717,6,Air_India,1456,AI-569,1,Economy,9676,4287
34718,5,Indigo,1461,6E-796,1,Economy,9677,4315
34719,6,Air_India,1449,AI-672,1,Economy,5450,4550
34720,5,Indigo,1478,6E-562,1,Economy,1255,4753
34721,5,Indigo,1444,6E-6006,1,Economy,1255,4753
34722,5,Indigo,1437,6E-591,1,Economy,1255,4753
34723,1,SpiceJet,1427,SG-4010,1,Economy,3232,4831
34724,5,Indigo,1499,6E-5347,1,Economy,903,5352
34725,6,Air_India,1449,AI-672,1,Economy,1197,5421
34726,5,Indigo,1455,6E-515,1,Economy,2899,5499
34727,6,Air_India,1425,AI-539,1,Economy,2032,5519
34728,5,Indigo,1467,6E-6217,1,Economy,2087,5674
34729,5,Indigo,1498,6E-5367,1,Economy,2125,5924
34730,5,Indigo,1497,6E-126,1,Economy,2125,5924
34731,5,Indigo,1538,6E-244,1,Economy,2,5956
34732,5,Indigo,738,6E-6326,1,Economy,9103,5987
34733,5,Indigo,1464,6E-6567,1,Economy,610,6306
34734,5,Indigo,1450,6E-495,1,Economy,2826,6547
34735,5,Indigo,1433,6E-5002,1,Economy,9678,6831
34736,5,Indigo,1439,6E-5038,1,Economy,7951,7272
34737,4,GO_FIRST,1476,G8-451,1,Economy,9679,7312
34738,6,Air_India,1448,AI-440,1,Economy,4348,8302
34739,5,Indigo,1529,6E-6016,1,Economy,9680,2359
34740,5,Indigo,1530,6E-606,1,Economy,9680,2359
34741,2,AirAsia,1473,I5-557,1,Economy,9680,2359
34742,5,Indigo,1444,6E-6006,1,Economy,9680,2359
34743,5,Indigo,1467,6E-6217,1,Economy,9680,2359
34744,5,Indigo,1437,6E-591,1,Economy,9680,2359
34745,5,Indigo,1481,6E-156,1,Economy,9680,2359
34746,5,Indigo,1282,6E-269,1,Economy,9680,2359
34747,5,Indigo,1468,6E-489,1,Economy,9680,2359
34748,5,Indigo,1540,6E-401,1,Economy,9681,2412
34749,5,Indigo,1235,6E-321,1,Economy,2867,2464
34750,5,Indigo,1531,6E-183,1,Economy,9682,2622
34751,1,SpiceJet,1532,SG-388,1,Economy,9683,2673
34752,6,Air_India,1435,AI-766,1,Economy,9684,2675
34753,2,AirAsia,1111,I5-319,1,Economy,6182,3174
34754,5,Indigo,738,6E-6326,1,Economy,2071,3199
34755,5,Indigo,1455,6E-515,1,Economy,8867,3219
34756,5,Indigo,1464,6E-6567,1,Economy,8867,3219
34757,5,Indigo,1533,6E-539,1,Economy,8867,3219
34758,5,Indigo,1461,6E-796,1,Economy,8867,3219
34759,5,Indigo,1538,6E-244,1,Economy,9685,3272
34760,6,Air_India,1447,AI-9894,1,Economy,9279,3353
34761,5,Indigo,1536,6E-848,1,Economy,4716,4079
34762,5,Indigo,1461,6E-796,1,Economy,4716,4079
34763,5,Indigo,1511,6E-5325,1,Economy,4716,4079
34764,5,Indigo,1497,6E-126,1,Economy,4716,4079
34765,5,Indigo,1440,6E-2062,1,Economy,4716,4079
34766,5,Indigo,1433,6E-5002,1,Economy,4716,4079
34767,1,SpiceJet,1427,SG-4010,1,Economy,8871,4281
34768,5,Indigo,1537,6E-6213,1,Economy,5248,4302
34769,1,SpiceJet,1427,SG-4010,1,Economy,9686,4485
34770,5,Indigo,1428,6E-847,1,Economy,758,4488
34771,5,Indigo,1466,6E-6113,1,Economy,758,4488
34772,2,AirAsia,1275,I5-517,1,Economy,8938,4594
34773,3,Vistara,1457,UK-834,1,Economy,7686,5660
34774,3,Vistara,1457,UK-834,1,Economy,7718,5870
34775,5,Indigo,1497,6E-126,1,Economy,424,5798
34776,5,Indigo,1498,6E-5367,1,Economy,424,5798
34777,6,Air_India,1432,AI-538,1,Economy,4417,6622
34778,5,Indigo,1450,6E-495,1,Economy,8431,6658
34779,5,Indigo,1534,6E-2685,1,Economy,8431,6658
34780,5,Indigo,1282,6E-269,1,Economy,3444,6710
34781,5,Indigo,1423,6E-2752,1,Economy,9512,13720
34782,5,Indigo,1531,6E-183,1,Economy,9680,2359
34783,1,SpiceJet,1399,SG-731,1,Economy,9680,2359
34784,5,Indigo,1466,6E-6113,1,Economy,9680,2359
34785,5,Indigo,1428,6E-847,1,Economy,9680,2359
34786,5,Indigo,1429,6E-605,1,Economy,9680,2359
34787,5,Indigo,1235,6E-321,1,Economy,2870,2779
34788,5,Indigo,1430,6E-6137,1,Economy,8867,3219
34789,5,Indigo,1439,6E-5038,1,Economy,8867,3219
34790,2,AirAsia,1111,I5-319,1,Economy,9687,3410
34791,5,Indigo,1542,6E-561,1,Economy,4716,4079
34792,5,Indigo,1503,6E-6111,1,Economy,4716,4079
34793,5,Indigo,1450,6E-495,1,Economy,4716,4079
34794,5,Indigo,1538,6E-244,1,Economy,4716,4079
34795,5,Indigo,1535,6E-502,1,Economy,4716,4079
34796,5,Indigo,1501,6E-5394,1,Economy,4716,4079
34797,5,Indigo,1430,6E-6137,1,Economy,4716,4079
34798,5,Indigo,1511,6E-5325,1,Economy,1678,4130
34799,5,Indigo,1498,6E-5367,1,Economy,1678,4130
34800,5,Indigo,1480,6E-917,1,Economy,535,4939
34801,5,Indigo,1433,6E-5002,1,Economy,535,4939
34802,5,Indigo,1504,6E-929,1,Economy,4014,5274
34803,5,Indigo,1440,6E-2062,1,Economy,424,5798
34804,6,Air_India,1445,AI-430,1,Economy,4417,6622
34805,5,Indigo,1534,6E-2685,1,Economy,3670,7884
34806,4,GO_FIRST,778,G8-305,1,Economy,7690,9792
34807,5,Indigo,1478,6E-562,1,Economy,9680,2359
34808,5,Indigo,1511,6E-5325,1,Economy,9680,2359
34809,5,Indigo,1498,6E-5367,1,Economy,9680,2359
34810,5,Indigo,1497,6E-126,1,Economy,9680,2359
34811,5,Indigo,1535,6E-502,1,Economy,9681,2412
34812,5,Indigo,1235,6E-321,1,Economy,9682,2622
34813,2,AirAsia,1111,I5-319,1,Economy,9688,2672
34814,5,Indigo,1531,6E-183,1,Economy,2870,2779
34815,5,Indigo,738,6E-6326,1,Economy,2870,2779
34816,5,Indigo,1536,6E-848,1,Economy,8867,3219
34817,5,Indigo,1467,6E-6217,1,Economy,8867,3219
34818,5,Indigo,1481,6E-156,1,Economy,8867,3219
34819,5,Indigo,1468,6E-489,1,Economy,8867,3219
34820,5,Indigo,1423,6E-2752,1,Economy,8867,3219
34821,5,Indigo,1465,6E-193,1,Economy,8867,3219
34822,5,Indigo,1433,6E-5002,1,Economy,8867,3219
34823,2,AirAsia,1475,I5-1727,1,Economy,9629,4087
34824,5,Indigo,1538,6E-244,1,Economy,4011,4132
34825,1,SpiceJet,1427,SG-4010,1,Economy,2889,4799
34826,5,Indigo,1534,6E-2685,1,Economy,9689,4992
34827,5,Indigo,1450,6E-495,1,Economy,9510,6722
34828,6,Air_India,1448,AI-440,1,Economy,2045,7892
34829,5,Indigo,1540,6E-401,1,Economy,9049,10119
34830,5,Indigo,1530,6E-606,1,Economy,2867,2464
34831,1,SpiceJet,1399,SG-731,1,Economy,3009,2987
34832,5,Indigo,1235,6E-321,1,Economy,9690,2989
34833,5,Indigo,1444,6E-6006,1,Economy,8867,3219
34834,6,Air_India,1447,AI-9894,1,Economy,2940,3773
34835,5,Indigo,1437,6E-591,1,Economy,4716,4079
34836,5,Indigo,1464,6E-6567,1,Economy,4716,4079
34837,5,Indigo,1466,6E-6113,1,Economy,4716,4079
34838,5,Indigo,1282,6E-269,1,Economy,4716,4079
34839,5,Indigo,1504,6E-929,1,Economy,1678,4130
34840,5,Indigo,1430,6E-6137,1,Economy,758,4488
34841,5,Indigo,1497,6E-126,1,Economy,535,4939
34842,5,Indigo,1538,6E-244,1,Economy,424,5798
34843,5,Indigo,1503,6E-6111,1,Economy,2125,5924
34844,5,Indigo,1501,6E-5394,1,Economy,2125,5924
34845,3,Vistara,1431,UK-838,1,Economy,7846,11803
34846,3,Vistara,1462,UK-826,1,Economy,9691,15842
34847,3,Vistara,1458,UK-822,1,Economy,9691,15842
34848,3,Vistara,1459,UK-824,1,Economy,9692,16642
34849,3,Vistara,1462,UK-826,1,Economy,9692,16642
34850,2,AirAsia,1111,I5-319,1,Economy,9680,2359
34851,6,Air_India,1435,AI-766,1,Economy,9693,2360
34852,5,Indigo,1537,6E-6213,1,Economy,9694,3462
34853,5,Indigo,1466,6E-6113,1,Economy,8487,4330
34854,5,Indigo,1428,6E-847,1,Economy,8487,4330
34855,5,Indigo,1429,6E-605,1,Economy,8487,4330
34856,5,Indigo,1430,6E-6137,1,Economy,8938,4594
34857,5,Indigo,1437,6E-591,1,Economy,1606,5260
34858,5,Indigo,1430,6E-6137,1,Economy,2986,5269
34859,6,Air_India,1447,AI-9894,1,Economy,3601,5325
34860,5,Indigo,1533,6E-539,1,Economy,2901,5709
34861,5,Indigo,1440,6E-2062,1,Economy,610,6306
34862,5,Indigo,1534,6E-2685,1,Economy,2357,6414
34863,5,Indigo,1439,6E-5038,1,Economy,1931,6650
34864,5,Indigo,1455,6E-515,1,Economy,8203,6694
34865,5,Indigo,1538,6E-244,1,Economy,778,7036
34866,5,Indigo,1480,6E-917,1,Economy,5816,7142
34867,5,Indigo,1542,6E-561,1,Economy,2441,7363
34868,5,Indigo,1535,6E-502,1,Economy,2441,7363
34869,5,Indigo,1503,6E-6111,1,Economy,9671,7641
34870,5,Indigo,1497,6E-126,1,Economy,9671,7641
34871,5,Indigo,1501,6E-5394,1,Economy,9671,7641
34872,3,Vistara,1462,UK-826,1,Economy,8749,15542
34873,5,Indigo,1235,6E-321,1,Economy,9680,2359
34874,5,Indigo,738,6E-6326,1,Economy,2867,2464
34875,5,Indigo,1450,6E-495,1,Economy,9670,3325
34876,5,Indigo,1465,6E-193,1,Economy,2098,3994
34877,5,Indigo,1478,6E-562,1,Economy,3238,3745
34878,5,Indigo,1437,6E-591,1,Economy,3238,3745
34879,6,Air_India,1449,AI-672,1,Economy,9676,4287
34880,5,Indigo,1282,6E-269,1,Economy,1255,4753
34881,6,Air_India,1445,AI-430,1,Economy,1137,5099
34882,6,Air_India,1448,AI-440,1,Economy,4417,6622
34883,5,Indigo,1538,6E-244,1,Economy,5453,6721
34884,5,Indigo,1439,6E-5038,1,Economy,9678,6831
34885,5,Indigo,1499,6E-5347,1,Economy,585,7069
34886,5,Indigo,1461,6E-796,1,Economy,4368,7188
34887,6,Air_India,1425,AI-539,1,Economy,9695,7238
34888,6,Air_India,1432,AI-538,1,Economy,6306,7724
34889,6,Air_India,1432,AI-538,1,Economy,9696,8249
34890,6,Air_India,1432,AI-538,1,Economy,4648,8918
34891,3,Vistara,1431,UK-838,1,Economy,7772,12013
34892,3,Vistara,1457,UK-834,1,Economy,8703,16593
34893,3,Vistara,1462,UK-826,1,Economy,9697,17222
34894,3,Vistara,1458,UK-822,1,Economy,9697,17222
34895,3,Vistara,1459,UK-824,1,Economy,9644,17522
34896,5,Indigo,1529,6E-6016,1,Economy,9682,2622
34897,4,GO_FIRST,1359,G8-505,1,Economy,9698,2998
34898,5,Indigo,1468,6E-489,1,Economy,5914,4278
34899,5,Indigo,1450,6E-495,1,Economy,5809,4814
34900,5,Indigo,1444,6E-6006,1,Economy,9699,5002
34901,5,Indigo,1282,6E-269,1,Economy,9699,5002
34902,5,Indigo,1511,6E-5325,1,Economy,903,5352
34903,5,Indigo,1461,6E-796,1,Economy,428,5588
34904,5,Indigo,1497,6E-126,1,Economy,354,6449
34905,5,Indigo,1533,6E-539,1,Economy,9700,6549
34906,5,Indigo,1437,6E-591,1,Economy,7638,6985
34907,5,Indigo,1440,6E-2062,1,Economy,4368,7188
34908,6,Air_India,1445,AI-430,1,Economy,9695,7238
34909,5,Indigo,1433,6E-5002,1,Economy,2484,7653
34910,5,Indigo,1497,6E-126,1,Economy,9701,8166
34911,5,Indigo,1534,6E-2685,1,Economy,3076,8201
34912,6,Air_India,1448,AI-440,1,Economy,6729,8207
34913,5,Indigo,1536,6E-848,1,Economy,3060,8222
34914,5,Indigo,1537,6E-6213,1,Economy,1932,8502
