flight_id,ticket_id,airline_name_id,flight_number_id
35117,35117,5,1466
35118,35118,5,1465
35119,35119,5,1430
35120,35120,5,1527
35121,35121,5,1496
35122,35122,5,1466
35123,35123,5,1430
35124,35124,5,1468
35125,35125,5,1437
35126,35126,5,1282
35127,35127,3,1463
35128,35128,3,1458
35129,35129,3,1459
35130,35130,5,1450
35131,35131,5,1442
35132,35132,5,1550
35133,35133,3,1463
35134,35134,3,1458
35135,35135,3,1459
35136,35136,6,1432
35137,35137,6,1445
35138,35138,3,1463
35139,35139,3,1436
35140,35140,5,1444
35141,35141,5,1496
35142,35142,5,1450
35143,35143,5,1550
35144,35144,5,1551
35145,35145,5,1527
35146,35146,5,1549
35147,35147,5,1550
35148,35148,5,1553
35149,35149,6,1448
35150,35150,3,1463
35151,35151,3,1436
35152,35152,3,1436
35153,35153,2,1275
35154,35154,5,1444
35155,35155,5,1496
35156,35156,5,1466
35157,35157,5,1551
35158,35158,5,1468
35159,35159,5,1428
35160,35160,5,1550
35161,35161,5,1553
35162,35162,5,1442
35163,35163,6,1435
35164,35164,6,1445
35165,35165,6,1432
35166,35166,6,1425
35167,35167,6,1445
35168,35168,3,1462
35169,35169,6,1448
35170,35170,2,1469
35171,35171,5,1505
35172,35172,5,1527
35173,35173,5,1468
35174,35174,2,1275
35175,35175,5,1437
35176,35176,5,1430
35177,35177,5,1551
35178,35178,5,1549
35179,35179,5,1550
35180,35180,5,1550
35181,35181,5,1553
35182,35182,3,1459
35183,35183,3,1462
35184,35184,5,1442
35185,35185,3,1459
35186,35186,3,1462
35187,35187,3,1436
35188,35188,3,1436
35189,35189,3,1457
35190,35190,6,1425
35191,35191,5,1450
35192,35192,5,1444
35193,35193,5,1551
35194,35194,5,1550
35195,35195,5,1549
35196,35196,5,1442
35197,35197,5,1496
35198,35198,3,1463
35199,35199,5,1442
35200,35200,3,1462
35201,35201,3,1458
35202,35202,5,1550
35203,35203,5,1553
35204,35204,6,1448
35205,35205,3,1462
35206,35206,3,1458
35207,35207,3,1458
35208,35208,3,1436
35209,35209,3,1457
35210,35210,3,1436
35211,35211,6,1432
35212,35212,4,1359
35213,35213,2,1472
35214,35214,5,1551
35215,35215,5,1282
35216,35216,5,1437
35217,35217,5,1550
35218,35218,5,1553
35219,35219,3,1459
35220,35220,5,1496
35221,35221,6,1449
35222,35222,3,1463
35223,35223,6,1435
35224,35224,6,1448
35225,35225,6,1432
35226,35226,6,1449
35227,35227,3,1463
35228,35228,5,1450
35229,35229,2,1475
35230,35230,5,1550
35231,35231,5,1465
35232,35232,5,1553
35233,35233,5,1442
35234,35234,6,1449
35235,35235,5,1465
35236,35236,5,1430
35237,35237,3,1458
35238,35238,5,1442
35239,35239,6,1449
35240,35240,6,1456
35241,35241,3,1458
35242,35242,6,1445
35243,35243,5,1450
35244,35244,5,1428
35245,35245,5,1429
35246,35246,5,1550
35247,35247,5,1553
35248,35248,5,1496
35249,35249,6,1449
35250,35250,6,1445
35251,35251,6,1445
35252,35252,6,1449
35253,35253,6,1425
35254,35254,5,1282
35255,35255,5,1553
35256,35256,5,1496
35257,35257,3,1459
35258,35258,3,1431
35259,35259,3,1431
35260,35260,3,1457
35261,35261,3,1436
35262,35262,3,1457
35263,35263,3,1462
35264,35264,3,1458
35265,35265,6,1432
35266,35266,6,1432
35267,35267,6,1425
35268,35268,6,1449
35269,35269,6,1432
35270,35270,6,1448
35271,35271,6,1448
35272,35272,6,1425
35273,35273,6,1445
35274,35274,6,1449
35275,35275,6,1445
35276,35276,2,1275
35277,35277,4,1359
35278,35278,5,1481
35279,35279,5,1467
35280,35280,5,1437
35281,35281,2,1469
35282,35282,2,1472
35283,35283,1,1554
35284,35284,1,1399
35285,35285,5,1465
35286,35286,5,1444
35287,35287,5,1282
35288,35288,1,1427
35289,35289,5,1428
35290,35290,5,1429
35291,35291,5,1430
35292,35292,5,1468
35293,35293,5,1450
35294,35294,5,1430
35295,35295,5,1466
35296,35296,3,1431
35297,35297,3,1431
35298,35298,3,1431
35299,35299,5,1551
35300,35300,6,1456
35301,35301,3,1463
35302,35302,3,1462
35303,35303,3,1458
35304,35304,3,1459
35305,35305,6,1448
35306,35306,5,1527
35307,35307,6,1448
35308,35308,3,1462
35309,35309,3,1458
35310,35310,6,1425
35311,35311,6,1432
35312,35312,6,1445
35313,35313,6,1432
35314,35314,6,1425
35315,35315,3,1458
35316,35316,5,1550
35317,35317,6,1445
35318,35318,6,1456
35319,35319,3,1463
35320,35320,6,1456
35321,35321,6,1456
35322,35322,6,1449
35323,35323,6,1456
35324,35324,6,1456
35325,35325,5,1549
35326,35326,5,1550
35327,35327,3,1438
35328,35328,3,1438
35329,35329,3,1436
35330,35330,3,1457
35331,35331,3,1436
35332,35332,3,1436
35333,35333,3,1436
35334,35334,5,1444
35335,35335,5,1282
35336,35336,5,1465
35337,35337,5,1450
35338,35338,5,1466
35339,35339,5,1428
35340,35340,5,1430
35341,35341,6,1456
35342,35342,3,1431
35343,35343,3,1438
35344,35344,5,1430
35345,35345,3,1438
35346,35346,3,1431
35347,35347,3,1438
35348,35348,6,1445
35349,35349,6,1448
35350,35350,6,1445
35351,35351,6,1432
35352,35352,6,1448
35353,35353,6,1445
35354,35354,6,1448
35355,35355,6,1456
35356,35356,6,1456
35357,35357,6,1456
35358,35358,3,1463
35359,35359,3,1458
35360,35360,6,1456
35361,35361,3,1458
35362,35362,5,1551
35363,35363,6,1445
35364,35364,6,1448
35365,35365,3,1459
35366,35366,6,1435
35367,35367,3,1436
35368,35368,5,1496
35369,35369,3,1436
35370,35370,5,1444
35371,35371,5,1465
35372,35372,5,1282
35373,35373,5,1450
35374,35374,5,1428
35375,35375,5,1466
35376,35376,5,1429
35377,35377,3,1436
35378,35378,3,1438
35379,35379,6,1432
35380,35380,3,1436
35381,35381,3,1438
35382,35382,6,1445
35383,35383,6,1432
35384,35384,6,1449
35385,35385,6,1445
35386,35386,3,1459
35387,35387,3,1462
35388,35388,3,1458
35389,35389,3,1463
35390,35390,6,1445
35391,35391,6,1425
35392,35392,3,1463
35393,35393,6,1449
35394,35394,3,1436
35395,35395,6,1448
35396,35396,6,1449
35397,35397,5,1550
35398,35398,5,1553
35399,35399,3,1436
35400,35400,6,1449
35401,35401,6,1435
35402,35402,5,1477
35403,35403,5,1478
35404,35404,5,1465
35405,35405,2,1475
35406,35406,5,1450
35407,35407,5,1282
35408,35408,6,1456
35409,35409,5,1555
35410,35410,3,1436
35411,35411,3,1436
35412,35412,6,1425
35413,35413,3,1459
35414,35414,6,1456
35415,35415,6,1425
35416,35416,3,1459
35417,35417,6,1456
35418,35418,6,1456
35419,35419,6,1435
35420,35420,3,1436
35421,35421,6,50
35422,35422,5,1450
35423,35423,5,1282
35424,35424,6,1456
35425,35425,6,1449
35426,35426,3,1457
35427,35427,6,1425
35428,35428,6,1449
35429,35429,3,1457
35430,35430,6,1425
35431,35431,5,1550
35432,35432,3,1462
35433,35433,3,1462
35434,35434,6,1435
35435,35435,3,1436
35436,35436,6,1447
35437,35437,6,1449
35438,35438,6,1445
35439,35439,6,1445
35440,35440,5,1428
35441,35441,3,1457
35442,35442,6,1435
35443,35443,6,1449
35444,35444,5,1496
35445,35445,5,1555
35446,35446,5,1549
35447,35447,3,1436
35448,35448,3,1438
35449,35449,3,1463
35450,35450,3,1459
35451,35451,5,1555
35452,35452,6,1448
35453,35453,6,1445
35454,35454,5,1549
35455,35455,5,1496
35456,35456,6,1448
35457,35457,5,1496
35458,35458,6,1432
35459,35459,5,1555
35460,35460,3,1436
35461,35461,6,1432
35462,35462,5,1549
35463,35463,5,1442
35464,35464,6,1448
35465,35465,3,1431
35466,35466,3,1436
35467,35467,3,1436
35468,35468,5,1550
35469,35469,6,1448
35470,35470,6,1448
35471,35471,6,1425
35472,35472,5,1442
35473,35473,6,1448
35474,35474,3,1463
35475,35475,5,1282
35476,35476,3,1457
35477,35477,6,1448
35478,35478,5,1442
35479,35479,6,50
35480,35480,5,1282
35481,35481,6,1425
35482,35482,3,1457
35483,35483,6,1456
35484,35484,3,1459
35485,35485,6,1449
35486,35486,5,1468
35487,35487,6,1449
35488,35488,6,1448
35489,35489,6,1448
35490,35490,5,1282
35491,35491,5,1468
35492,35492,6,1435
35493,35493,5,1442
35494,35494,6,50
35495,35495,1,1399
35496,35496,5,1428
35497,35497,5,1551
35498,35498,5,1527
35499,35499,5,1429
35500,35500,5,1552
35501,35501,5,1430
35502,35502,5,1466
35503,35503,5,1505
35504,35504,5,1496
35505,35505,5,1555
35506,35506,5,1549
35507,35507,5,1550
35508,35508,3,1457
35509,35509,5,1450
35510,35510,5,1496
35511,35511,6,1435
35512,35512,5,1505
35513,35513,5,1555
35514,35514,5,1549
35515,35515,5,1496
35516,35516,5,1550
35517,35517,5,1527
35518,35518,5,1450
35519,35519,5,1428
35520,35520,5,1466
35521,35521,5,1429
35522,35522,5,1468
35523,35523,6,1435
35524,35524,5,1442
35525,35525,3,1458
35526,35526,5,1550
35527,35527,5,1450
35528,35528,5,1549
35529,35529,5,1496
35530,35530,5,1549
35531,35531,6,1449
35532,35532,6,1425
35533,35533,3,1431
35534,35534,6,1447
35535,35535,5,1429
35536,35536,5,1428
35537,35537,5,1466
35538,35538,5,1430
35539,35539,5,1552
35540,35540,5,1505
35541,35541,5,1496
35542,35542,5,1527
35543,35543,5,1551
35544,35544,5,1549
35545,35545,5,1555
35546,35546,6,1449
35547,35547,5,1550
35548,35548,5,1468
35549,35549,6,1435
35550,35550,6,1432
35551,35551,5,1550
35552,35552,5,1549
35553,35553,5,1450
35554,35554,1,1399
35555,35555,5,1430
35556,35556,5,1496
35557,35557,6,1445
35558,35558,6,1448
35559,35559,5,1550
35560,35560,6,1432
35561,35561,6,1432
35562,35562,6,1432
35563,35563,3,1431
35564,35564,5,1450
35565,35565,5,1437
35566,35566,6,1432
35567,35567,5,1549
35568,35568,5,1555
35569,35569,5,1550
35570,35570,5,1496
35571,35571,5,1496
35572,35572,6,1445
35573,35573,3,1436
35574,35574,3,1457
35575,35575,5,1468
35576,35576,5,1442
35577,35577,5,1549
35578,35578,5,1430
35579,35579,5,1428
35580,35580,5,1428
35581,35581,5,1549
35582,35582,6,1435
35583,35583,6,1445
35584,35584,4,1346
35585,35585,5,1556
35586,35586,5,1548
35587,35587,5,1557
35588,35588,5,1558
35589,35589,5,1513
35590,35590,5,1486
35591,35591,5,1392
35592,35592,2,850
35593,35593,2,1482
35594,35594,6,1487
35595,35595,5,1478
35596,35596,6,1435
35597,35597,4,1489
35598,35598,6,1425
35599,35599,5,1528
35600,35600,5,1559
35601,35601,3,1438
35602,35602,3,1438
35603,35603,3,1457
35604,35604,5,1560
35605,35605,5,1528
35606,35606,5,1559
35607,35607,5,1513
35608,35608,6,1495
35609,35609,6,1425
35610,35610,6,1448
35611,35611,3,1459
35612,35612,3,1462
35613,35613,3,1458
35614,35614,3,1463
35615,35615,5,1513
35616,35616,6,1456
35617,35617,3,1462
35618,35618,3,1458
35619,35619,3,1459
35620,35620,6,98
35621,35621,6,100
35622,35622,6,76
35623,35623,6,80
35624,35624,6,111
35625,35625,3,91
35626,35626,6,43
35627,35627,6,85
35628,35628,3,64
35629,35629,3,69
35630,35630,6,39
35631,35631,6,141
35632,35632,6,49
35633,35633,6,68
35634,35634,3,33
35635,35635,3,33
35636,35636,6,65
35637,35637,6,58
35638,35638,3,78
35639,35639,3,60
35640,35640,3,32
35641,35641,3,60
35642,35642,3,32
35643,35643,3,88
35644,35644,3,92
35645,35645,6,17
35646,35646,6,18
35647,35647,6,99
35648,35648,6,149
35649,35649,6,102
35650,35650,6,23
35651,35651,6,151
35652,35652,6,76
35653,35653,3,107
35654,35654,6,108
35655,35655,3,69
35656,35656,3,5
35657,35657,3,45
35658,35658,6,131
35659,35659,6,143
35660,35660,6,37
35661,35661,3,74
35662,35662,3,7
35663,35663,6,154
35664,35664,6,111
35665,35665,6,105
35666,35666,6,106
35667,35667,3,91
35668,35668,6,127
35669,35669,3,114
35670,35670,3,64
35671,35671,3,81
35672,35672,3,57
35673,35673,3,46
35674,35674,3,6
35675,35675,6,156
35676,35676,6,117
35677,35677,6,89
35678,35678,3,4
35679,35679,3,79
35680,35680,6,50
35681,35681,3,81
35682,35682,3,57
35683,35683,3,113
35684,35684,3,114
35685,35685,6,50
35686,35686,6,51
35687,35687,3,125
35688,35688,3,126
35689,35689,3,34
35690,35690,3,35
35691,35691,3,36
35692,35692,3,60
35693,35693,3,32
35694,35694,3,122
35695,35695,3,60
35696,35696,3,32
35697,35697,6,123
35698,35698,6,67
35699,35699,6,83
35700,35700,6,84
35701,35701,3,75
35702,35702,3,88
35703,35703,3,61
35704,35704,3,130
35705,35705,3,61
35706,35706,3,78
35707,35707,3,78
35708,35708,3,8
35709,35709,3,92
35710,35710,6,149
35711,35711,3,7
35712,35712,3,6
35713,35713,3,107
35714,35714,6,134
35715,35715,6,76
35716,35716,6,143
35717,35717,6,144
35718,35718,6,43
35719,35719,3,4
35720,35720,6,154
35721,35721,6,80
35722,35722,3,64
35723,35723,3,45
35724,35724,3,81
35725,35725,3,57
35726,35726,3,113
35727,35727,3,114
35728,35728,6,156
35729,35729,6,85
35730,35730,3,46
35731,35731,6,117
35732,35732,3,25
35733,35733,6,50
35734,35734,3,79
35735,35735,6,141
35736,35736,6,40
35737,35737,6,41
35738,35738,6,42
35739,35739,6,49
35740,35740,6,68
35741,35741,3,75
35742,35742,3,88
35743,35743,6,40
35744,35744,6,41
35745,35745,6,42
35746,35746,3,140
35747,35747,3,35
35748,35748,3,36
35749,35749,3,126
35750,35750,3,35
35751,35751,3,36
35752,35752,3,78
35753,35753,3,33
35754,35754,3,33
35755,35755,3,60
35756,35756,3,32
35757,35757,3,34
35758,35758,3,77
35759,35759,3,125
35760,35760,3,34
35761,35761,6,98
35762,35762,6,99
35763,35763,6,149
35764,35764,6,100
35765,35765,6,23
35766,35766,6,152
35767,35767,6,134
35768,35768,6,76
35769,35769,6,131
35770,35770,6,143
35771,35771,3,4
35772,35772,6,37
35773,35773,3,74
35774,35774,3,122
35775,35775,3,5
35776,35776,3,45
35777,35777,3,8
35778,35778,3,46
35779,35779,6,157
35780,35780,6,154
35781,35781,6,182
35782,35782,6,156
35783,35783,6,179
35784,35784,6,85
35785,35785,6,176
35786,35786,3,81
35787,35787,3,57
35788,35788,3,113
35789,35789,6,111
35790,35790,6,105
35791,35791,6,106
35792,35792,6,80
35793,35793,3,74
35794,35794,3,122
35795,35795,3,79
35796,35796,3,6
35797,35797,6,127
35798,35798,6,50
35799,35799,3,81
35800,35800,3,57
35801,35801,3,113
35802,35802,3,92
35803,35803,6,117
35804,35804,6,123
35805,35805,6,67
35806,35806,6,50
35807,35807,6,51
35808,35808,6,49
35809,35809,6,68
35810,35810,3,125
35811,35811,3,75
35812,35812,3,88
35813,35813,3,140
35814,35814,3,60
35815,35815,3,35
35816,35816,3,36
35817,35817,3,32
35818,35818,6,40
35819,35819,6,41
35820,35820,6,39
35821,35821,6,42
35822,35822,6,141
35823,35823,3,114
35824,35824,3,60
35825,35825,3,32
35826,35826,3,61
35827,35827,6,65
35828,35828,6,58
35829,35829,3,114
35830,35830,3,33
35831,35831,3,78
35832,35832,3,35
35833,35833,3,36
35834,35834,3,34
35835,35835,3,77
35836,35836,3,126
35837,35837,3,34
35838,35838,3,59
35839,35839,3,8
35840,35840,6,17
35841,35841,6,18
35842,35842,6,102
35843,35843,3,7
35844,35844,3,107
35845,35845,6,168
35846,35846,6,151
35847,35847,6,108
35848,35848,3,159
35849,35849,3,160
35850,35850,3,161
35851,35851,3,25
35852,35852,6,43
35853,35853,3,162
35854,35854,3,92
35855,35855,6,100
35856,35856,6,89
35857,35857,3,114
35858,35858,3,64
35859,35859,3,4
35860,35860,3,69
35861,35861,3,114
35862,35862,3,163
35863,35863,3,130
35864,35864,3,126
35865,35865,3,170
35866,35866,3,33
35867,35867,3,34
35868,35868,3,171
35869,35869,3,45
35870,35870,6,49
35871,35871,6,68
35872,35872,3,91
35873,35873,6,83
35874,35874,6,84
35875,35875,3,32
35876,35876,3,36
35877,35877,6,50
35878,35878,3,92
35879,35879,3,6
35880,35880,3,163
35881,35881,3,8
35882,35882,3,122
35883,35883,6,212
35884,35884,6,37
35885,35885,3,91
35886,35886,3,46
35887,35887,6,50
35888,35888,6,51
35889,35889,3,77
35890,35890,3,59
35891,35891,6,179
35892,35892,3,36
35893,35893,3,130
35894,35894,6,180
35895,35895,3,159
35896,35896,6,76
35897,35897,3,64
35898,35898,3,57
35899,35899,3,126
35900,35900,3,170
35901,35901,3,34
35902,35902,3,36
35903,35903,3,59
35904,35904,3,60
35905,35905,6,123
35906,35906,6,67
35907,35907,3,35
35908,35908,3,130
35909,35909,3,35
35910,35910,6,17
35911,35911,6,100
35912,35912,6,144
35913,35913,3,6
35914,35914,3,107
35915,35915,6,76
35916,35916,3,7
35917,35917,3,35
35918,35918,3,77
35919,35919,3,61
35920,35920,3,170
35921,35921,3,126
35922,35922,3,59
35923,35923,6,151
35924,35924,3,69
35925,35925,6,76
35926,35926,3,74
35927,35927,3,162
35928,35928,3,107
35929,35929,3,46
35930,35930,3,122
35931,35931,3,74
35932,35932,6,50
35933,35933,3,77
35934,35934,3,130
35935,35935,3,59
35936,35936,3,163
35937,35937,3,46
35938,35938,3,161
35939,35939,3,130
35940,35940,3,170
35941,35941,3,32
35942,35942,3,34
35943,35943,3,59
35944,35944,3,7
35945,35945,6,152
35946,35946,3,81
35947,35947,3,57
35948,35948,3,113
35949,35949,3,130
35950,35950,3,5
35951,35951,3,171
35952,35952,3,178
35953,35953,3,59
35954,35954,3,61
35955,35955,3,160
35956,35956,3,59
35957,35957,3,160
35958,35958,6,100
35959,35959,3,79
35960,35960,3,140
35961,35961,3,35
35962,35962,3,46
35963,35963,3,140
35964,35964,6,123
35965,35965,3,107
35966,35966,3,74
35967,35967,3,126
35968,35968,3,171
35969,35969,3,77
35970,35970,3,170
35971,35971,3,59
35972,35972,6,157
35973,35973,3,159
35974,35974,6,217
35975,35975,6,105
35976,35976,3,107
35977,35977,6,218
35978,35978,3,114
35979,35979,3,160
35980,35980,3,75
35981,35981,3,140
35982,35982,3,46
35983,35983,6,182
35984,35984,3,171
35985,35985,3,125
35986,35986,3,25
35987,35987,3,107
35988,35988,3,81
35989,35989,3,46
35990,35990,3,107
35991,35991,3,46
35992,35992,6,117
35993,35993,3,140
35994,35994,3,79
35995,35995,3,140
35996,35996,3,140
35997,35997,3,140
35998,35998,3,125
35999,35999,3,140
36000,36000,3,59
36001,36001,6,238
36002,36002,6,235
36003,36003,6,244
36004,36004,3,243
36005,36005,3,260
36006,36006,6,1561
36007,36007,3,33
36008,36008,6,258
36009,36009,6,257
36010,36010,6,235
36011,36011,3,59
36012,36012,6,141
36013,36013,6,39
36014,36014,6,80
36015,36015,6,111
36016,36016,6,98
36017,36017,3,74
36018,36018,3,32
36019,36019,6,85
36020,36020,6,176
36021,36021,3,60
36022,36022,6,65
36023,36023,6,58
36024,36024,3,45
36025,36025,3,45
36026,36026,3,91
36027,36027,3,69
36028,36028,3,91
36029,36029,3,69
36030,36030,3,36
36031,36031,3,35
36032,36032,3,34
36033,36033,3,33
36034,36034,3,32
36035,36035,3,60
36036,36036,6,42
36037,36037,6,41
36038,36038,6,40
36039,36039,6,105
36040,36040,6,106
36041,36041,6,143
36042,36042,6,99
36043,36043,6,100
36044,36044,6,23
36045,36045,6,102
36046,36046,6,89
36047,36047,6,83
36048,36048,6,84
36049,36049,3,92
36050,36050,3,5
36051,36051,3,69
36052,36052,3,5
36053,36053,3,7
36054,36054,3,91
36055,36055,3,7
36056,36056,3,6
36057,36057,3,6
36058,36058,3,79
36059,36059,3,45
36060,36060,3,91
36061,36061,6,80
36062,36062,6,111
36063,36063,6,105
36064,36064,6,106
36065,36065,6,85
36066,36066,3,8
36067,36067,3,74
36068,36068,6,99
36069,36069,6,100
36070,36070,6,98
36071,36071,6,23
36072,36072,6,102
36073,36073,6,18
36074,36074,6,144
36075,36075,6,131
36076,36076,6,18
36077,36077,6,17
36078,36078,3,92
36079,36079,3,33
36080,36080,3,60
36081,36081,6,149
36082,36082,3,7
36083,36083,3,92
36084,36084,3,8
36085,36085,3,4
36086,36086,3,34
36087,36087,3,69
36088,36088,3,5
36089,36089,3,92
36090,36090,3,7
36091,36091,3,45
36092,36092,3,91
36093,36093,3,69
36094,36094,3,4
36095,36095,3,45
36096,36096,3,25
36097,36097,3,5
36098,36098,3,79
36099,36099,3,6
36100,36100,3,25
36101,36101,3,36
36102,36102,3,35
36103,36103,3,32
36104,36104,3,60
36105,36105,6,42
36106,36106,6,41
36107,36107,6,40
36108,36108,6,141
36109,36109,6,39
36110,36110,6,80
36111,36111,6,111
36112,36112,6,143
36113,36113,6,179
36114,36114,6,85
36115,36115,3,33
36116,36116,6,149
36117,36117,6,99
36118,36118,6,100
36119,36119,6,98
36120,36120,6,23
36121,36121,3,74
36122,36122,6,176
36123,36123,3,140
36124,36124,3,34
36125,36125,6,83
36126,36126,6,84
36127,36127,6,179
36128,36128,3,4
36129,36129,3,5
36130,36130,3,45
36131,36131,3,8
36132,36132,3,4
36133,36133,3,45
36134,36134,3,8
36135,36135,3,79
36136,36136,3,6
36137,36137,3,92
36138,36138,3,7
36139,36139,3,91
36140,36140,3,92
36141,36141,3,69
36142,36142,3,91
36143,36143,3,171
36144,36144,3,34
36145,36145,3,33
36146,36146,6,105
36147,36147,6,106
36148,36148,6,131
36149,36149,3,170
36150,36150,3,36
36151,36151,3,32
36152,36152,3,8
36153,36153,6,17
36154,36154,6,102
36155,36155,3,8
36156,36156,3,130
36157,36157,3,7
36158,36158,6,18
36159,36159,6,65
36160,36160,6,58
36161,36161,3,160
36162,36162,3,161
36163,36163,3,25
36164,36164,3,159
36165,36165,3,7
36166,36166,3,162
36167,36167,3,92
36168,36168,6,100
36169,36169,3,161
36170,36170,3,25
36171,36171,3,160
36172,36172,3,4
36173,36173,3,162
36174,36174,3,5
36175,36175,3,69
36176,36176,3,163
36177,36177,3,4
36178,36178,3,6
36179,36179,3,5
36180,36180,3,45
36181,36181,3,91
36182,36182,6,212
36183,36183,6,89
36184,36184,3,92
36185,36185,6,18
36186,36186,3,92
36187,36187,3,6
36188,36188,3,163
36189,36189,3,8
36190,36190,3,36
36191,36191,3,6
36192,36192,3,8
36193,36193,3,159
36194,36194,3,91
36195,36195,3,5
36196,36196,3,91
36197,36197,3,130
36198,36198,3,7
36199,36199,3,170
36200,36200,3,60
36201,36201,6,180
36202,36202,3,35
36203,36203,3,6
36204,36204,3,6
36205,36205,3,7
36206,36206,3,159
36207,36207,3,91
36208,36208,3,159
36209,36209,6,144
36210,36210,3,170
36211,36211,6,17
36212,36212,6,100
36213,36213,3,130
36214,36214,3,160
36215,36215,3,69
36216,36216,3,159
36217,36217,3,162
36218,36218,3,163
36219,36219,3,161
36220,36220,3,7
36221,36221,3,130
36222,36222,3,160
36223,36223,3,35
36224,36224,3,160
36225,36225,6,100
36226,36226,3,160
36227,36227,3,130
36228,36228,3,171
36229,36229,3,140
36230,36230,3,170
36231,36231,3,163
36232,36232,3,130
36233,36233,3,140
36234,36234,3,160
36235,36235,6,217
36236,36236,3,92
36237,36237,3,159
36238,36238,3,91
36239,36239,3,74
36240,36240,3,160
36241,36241,3,171
36242,36242,3,25
36243,36243,6,176
36244,36244,3,130
36245,36245,3,130
36246,36246,3,69
36247,36247,3,159
36248,36248,6,358
36249,36249,6,49
36250,36250,6,73
36251,36251,6,257
36252,36252,6,65
36253,36253,6,58
36254,36254,3,78
36255,36255,6,80
36256,36256,6,111
36257,36257,6,98
36258,36258,6,39
36259,36259,6,141
36260,36260,6,98
36261,36261,6,98
36262,36262,3,45
36263,36263,3,91
36264,36264,3,69
36265,36265,3,60
36266,36266,3,60
36267,36267,6,84
36268,36268,6,83
36269,36269,3,61
36270,36270,3,377
36271,36271,3,78
36272,36272,3,78
36273,36273,6,358
36274,36274,6,105
36275,36275,6,106
36276,36276,6,408
36277,36277,6,358
36278,36278,6,98
36279,36279,6,149
36280,36280,6,18
36281,36281,6,99
36282,36282,6,17
36283,36283,6,100
36284,36284,6,23
36285,36285,6,42
36286,36286,3,92
36287,36287,3,4
36288,36288,3,5
36289,36289,3,69
36290,36290,3,7
36291,36291,3,92
36292,36292,3,91
36293,36293,3,69
36294,36294,3,6
36295,36295,3,45
36296,36296,3,91
36297,36297,3,45
36298,36298,6,85
36299,36299,6,89
36300,36300,3,77
36301,36301,3,77
36302,36302,6,386
36303,36303,3,78
36304,36304,6,80
36305,36305,6,111
36306,36306,6,105
36307,36307,6,106
36308,36308,6,49
36309,36309,6,68
36310,36310,6,50
36311,36311,6,51
36312,36312,6,182
36313,36313,3,8
36314,36314,6,99
36315,36315,6,100
36316,36316,6,23
36317,36317,6,102
36318,36318,6,39
36319,36319,6,141
36320,36320,6,40
36321,36321,6,41
36322,36322,6,42
36323,36323,3,92
36324,36324,6,149
36325,36325,3,6
36326,36326,3,7
36327,36327,3,4
36328,36328,3,69
36329,36329,3,5
36330,36330,3,7
36331,36331,3,45
36332,36332,3,91
36333,36333,3,4
36334,36334,3,5
36335,36335,3,25
36336,36336,3,61
36337,36337,6,179
36338,36338,6,65
36339,36339,6,84
36340,36340,6,58
36341,36341,6,83
36342,36342,3,78
36343,36343,6,176
36344,36344,6,408
36345,36345,6,80
36346,36346,6,111
36347,36347,6,105
36348,36348,6,106
36349,36349,6,358
36350,36350,3,77
36351,36351,6,49
36352,36352,6,68
36353,36353,6,50
36354,36354,6,182
36355,36355,6,98
36356,36356,6,149
36357,36357,6,99
36358,36358,6,100
36359,36359,6,23
36360,36360,3,59
36361,36361,6,42
36362,36362,3,4
36363,36363,3,5
36364,36364,3,45
36365,36365,3,8
36366,36366,3,4
36367,36367,3,6
36368,36368,3,92
36369,36369,3,45
36370,36370,3,5
36371,36371,3,7
36372,36372,3,81
36373,36373,3,91
36374,36374,3,74
36375,36375,3,69
36376,36376,3,92
36377,36377,3,114
36378,36378,3,25
36379,36379,3,45
36380,36380,3,33
36381,36381,6,85
36382,36382,6,89
36383,36383,6,358
36384,36384,6,412
36385,36385,3,59
36386,36386,3,178
36387,36387,6,51
36388,36388,3,8
36389,36389,6,102
36390,36390,6,17
36391,36391,6,39
36392,36392,6,141
36393,36393,6,41
36394,36394,3,7
36395,36395,6,18
36396,36396,3,161
36397,36397,3,159
36398,36398,3,160
36399,36399,3,25
36400,36400,3,162
36401,36401,3,92
36402,36402,3,114
36403,36403,3,4
36404,36404,3,5
36405,36405,3,69
36406,36406,3,81
36407,36407,3,163
36408,36408,3,6
36409,36409,3,159
36410,36410,3,7
36411,36411,3,91
36412,36412,3,160
36413,36413,3,159
36414,36414,3,25
36415,36415,3,170
36416,36416,3,69
36417,36417,3,162
36418,36418,3,4
36419,36419,3,5
36420,36420,3,170
36421,36421,3,59
36422,36422,3,77
36423,36423,3,178
36424,36424,6,386
36425,36425,6,212
36426,36426,3,92
36427,36427,6,18
36428,36428,3,163
36429,36429,3,74
36430,36430,3,81
36431,36431,3,91
36432,36432,3,6
36433,36433,3,8
36434,36434,3,161
36435,36435,3,4
36436,36436,3,160
36437,36437,3,5
36438,36438,3,162
36439,36439,3,114
36440,36440,3,4
36441,36441,3,32
36442,36442,3,5
36443,36443,3,7
36444,36444,3,7
36445,36445,3,59
36446,36446,3,178
36447,36447,6,180
36448,36448,6,40
36449,36449,3,6
36450,36450,3,8
36451,36451,3,159
36452,36452,3,7
36453,36453,3,170
36454,36454,3,61
36455,36455,6,386
36456,36456,3,59
36457,36457,6,17
36458,36458,3,6
36459,36459,3,170
36460,36460,3,59
36461,36461,6,50
36462,36462,3,69
36463,36463,3,162
